customer_id,cluster_kmeans,cluster_name
12511,3,Senior Karens
12513,7,Large Families
12514,1,Gamers
12515,2,Clean & Green
12516,0,Regular Cutomers
12517,2,Clean & Green
12519,8,Young Karens
12520,0,Regular Cutomers
12524,4,Promotion Lovers
12526,2,Clean & Green
12530,3,Senior Karens
12531,0,Regular Cutomers
12532,8,Young Karens
12535,0,Regular Cutomers
12537,1,Gamers
12538,0,Regular Cutomers
12539,6,High-Value Customers
12540,0,Regular Cutomers
12541,0,Regular Cutomers
12542,8,Young Karens
12543,5,Low-Value Occasional Customers
12544,0,Regular Cutomers
12545,6,High-Value Customers
12546,4,Promotion Lovers
12547,3,Senior Karens
12548,5,Low-Value Occasional Customers
12549,6,High-Value Customers
12550,7,Large Families
12552,8,Young Karens
12554,2,Clean & Green
12555,4,Promotion Lovers
12556,1,Gamers
12557,2,Clean & Green
12560,4,Promotion Lovers
12561,5,Low-Value Occasional Customers
12562,1,Gamers
12563,3,Senior Karens
12564,0,Regular Cutomers
12565,8,Young Karens
12566,6,High-Value Customers
12568,5,Low-Value Occasional Customers
12569,7,Large Families
12570,0,Regular Cutomers
12572,0,Regular Cutomers
12573,0,Regular Cutomers
12574,7,Large Families
12575,4,Promotion Lovers
12576,8,Young Karens
12577,6,High-Value Customers
12578,1,Gamers
12579,1,Gamers
12580,5,Low-Value Occasional Customers
12582,5,Low-Value Occasional Customers
12583,5,Low-Value Occasional Customers
12584,8,Young Karens
12585,8,Young Karens
12586,6,High-Value Customers
12587,0,Regular Cutomers
12588,6,High-Value Customers
12589,4,Promotion Lovers
12590,0,Regular Cutomers
12591,7,Large Families
12592,4,Promotion Lovers
12593,3,Senior Karens
12594,4,Promotion Lovers
12595,8,Young Karens
12596,0,Regular Cutomers
12597,0,Regular Cutomers
12598,0,Regular Cutomers
12600,0,Regular Cutomers
12602,5,Low-Value Occasional Customers
12603,8,Young Karens
12605,0,Regular Cutomers
12606,0,Regular Cutomers
12607,0,Regular Cutomers
12608,0,Regular Cutomers
12609,0,Regular Cutomers
12610,1,Gamers
12611,5,Low-Value Occasional Customers
12612,0,Regular Cutomers
12614,8,Young Karens
12615,5,Low-Value Occasional Customers
12616,3,Senior Karens
12617,1,Gamers
12618,7,Large Families
12619,6,High-Value Customers
12620,0,Regular Cutomers
12621,7,Large Families
12623,5,Low-Value Occasional Customers
12624,7,Large Families
12625,7,Large Families
12626,1,Gamers
12627,3,Senior Karens
12628,2,Clean & Green
12629,0,Regular Cutomers
12631,0,Regular Cutomers
12632,1,Gamers
12633,7,Large Families
12634,4,Promotion Lovers
12635,2,Clean & Green
12636,6,High-Value Customers
12638,0,Regular Cutomers
12639,4,Promotion Lovers
12640,2,Clean & Green
12642,4,Promotion Lovers
12644,7,Large Families
12645,1,Gamers
12646,3,Senior Karens
12647,5,Low-Value Occasional Customers
12648,0,Regular Cutomers
12649,1,Gamers
12650,6,High-Value Customers
12652,2,Clean & Green
12653,6,High-Value Customers
12654,4,Promotion Lovers
12655,7,Large Families
12656,2,Clean & Green
12657,8,Young Karens
12659,7,Large Families
12660,0,Regular Cutomers
12661,1,Gamers
12663,0,Regular Cutomers
12664,0,Regular Cutomers
12665,2,Clean & Green
12666,4,Promotion Lovers
12667,4,Promotion Lovers
12668,4,Promotion Lovers
12670,0,Regular Cutomers
12671,4,Promotion Lovers
12672,0,Regular Cutomers
12673,1,Gamers
12674,5,Low-Value Occasional Customers
12675,4,Promotion Lovers
12677,0,Regular Cutomers
12678,7,Large Families
12679,7,Large Families
12681,0,Regular Cutomers
12684,5,Low-Value Occasional Customers
12685,6,High-Value Customers
12686,4,Promotion Lovers
12687,7,Large Families
12689,6,High-Value Customers
12691,5,Low-Value Occasional Customers
12692,1,Gamers
12693,6,High-Value Customers
12694,8,Young Karens
12695,5,Low-Value Occasional Customers
12696,1,Gamers
12698,2,Clean & Green
12700,7,Large Families
12701,2,Clean & Green
12702,2,Clean & Green
12703,4,Promotion Lovers
12704,0,Regular Cutomers
12705,0,Regular Cutomers
12706,6,High-Value Customers
12707,1,Gamers
12709,0,Regular Cutomers
12710,0,Regular Cutomers
12711,0,Regular Cutomers
12712,1,Gamers
12713,0,Regular Cutomers
12714,7,Large Families
12715,0,Regular Cutomers
12717,7,Large Families
12720,2,Clean & Green
12721,1,Gamers
12722,6,High-Value Customers
12724,4,Promotion Lovers
12725,0,Regular Cutomers
12726,4,Promotion Lovers
12727,0,Regular Cutomers
12728,7,Large Families
12729,6,High-Value Customers
12730,7,Large Families
12731,4,Promotion Lovers
12732,8,Young Karens
12733,8,Young Karens
12734,4,Promotion Lovers
12738,1,Gamers
12739,1,Gamers
12740,2,Clean & Green
12742,0,Regular Cutomers
12745,5,Low-Value Occasional Customers
12746,8,Young Karens
12747,0,Regular Cutomers
12748,0,Regular Cutomers
12749,0,Regular Cutomers
12750,5,Low-Value Occasional Customers
12751,0,Regular Cutomers
12752,2,Clean & Green
12754,7,Large Families
12756,0,Regular Cutomers
12757,1,Gamers
12758,5,Low-Value Occasional Customers
12760,2,Clean & Green
12761,4,Promotion Lovers
12763,5,Low-Value Occasional Customers
12764,2,Clean & Green
12765,0,Regular Cutomers
12766,3,Senior Karens
12767,0,Regular Cutomers
12768,4,Promotion Lovers
12769,6,High-Value Customers
12770,0,Regular Cutomers
12771,2,Clean & Green
12772,3,Senior Karens
12773,8,Young Karens
12774,0,Regular Cutomers
12775,2,Clean & Green
12776,5,Low-Value Occasional Customers
12778,8,Young Karens
12779,8,Young Karens
12781,7,Large Families
12782,4,Promotion Lovers
12783,6,High-Value Customers
12784,2,Clean & Green
12785,1,Gamers
12786,4,Promotion Lovers
12787,5,Low-Value Occasional Customers
12788,3,Senior Karens
12789,0,Regular Cutomers
12790,6,High-Value Customers
12791,0,Regular Cutomers
12792,2,Clean & Green
12793,7,Large Families
12794,2,Clean & Green
12795,8,Young Karens
12796,5,Low-Value Occasional Customers
12797,2,Clean & Green
12798,6,High-Value Customers
12799,6,High-Value Customers
12800,4,Promotion Lovers
12801,4,Promotion Lovers
12803,7,Large Families
12804,4,Promotion Lovers
12805,8,Young Karens
12806,1,Gamers
12808,4,Promotion Lovers
12809,0,Regular Cutomers
12810,6,High-Value Customers
12811,0,Regular Cutomers
12813,7,Large Families
12814,2,Clean & Green
12815,0,Regular Cutomers
12817,8,Young Karens
12818,4,Promotion Lovers
12819,5,Low-Value Occasional Customers
12820,2,Clean & Green
12821,6,High-Value Customers
12823,5,Low-Value Occasional Customers
12824,1,Gamers
12825,4,Promotion Lovers
12826,0,Regular Cutomers
12827,8,Young Karens
12828,4,Promotion Lovers
12829,8,Young Karens
12831,2,Clean & Green
12832,0,Regular Cutomers
12833,0,Regular Cutomers
12834,6,High-Value Customers
12835,0,Regular Cutomers
12836,4,Promotion Lovers
12838,0,Regular Cutomers
12839,7,Large Families
12840,5,Low-Value Occasional Customers
12842,0,Regular Cutomers
12843,0,Regular Cutomers
12844,0,Regular Cutomers
12845,7,Large Families
12846,3,Senior Karens
12847,6,High-Value Customers
12848,0,Regular Cutomers
12849,1,Gamers
12850,5,Low-Value Occasional Customers
12851,1,Gamers
12853,1,Gamers
12854,2,Clean & Green
12856,2,Clean & Green
12857,0,Regular Cutomers
12858,8,Young Karens
12859,4,Promotion Lovers
12860,4,Promotion Lovers
12861,4,Promotion Lovers
12862,2,Clean & Green
12863,0,Regular Cutomers
12864,0,Regular Cutomers
12865,0,Regular Cutomers
12866,4,Promotion Lovers
12867,7,Large Families
12868,1,Gamers
12869,1,Gamers
12871,4,Promotion Lovers
12872,0,Regular Cutomers
12874,0,Regular Cutomers
12876,0,Regular Cutomers
12877,5,Low-Value Occasional Customers
12879,5,Low-Value Occasional Customers
12880,7,Large Families
12884,2,Clean & Green
12885,7,Large Families
12886,5,Low-Value Occasional Customers
12888,0,Regular Cutomers
12889,3,Senior Karens
12890,0,Regular Cutomers
12891,2,Clean & Green
12892,5,Low-Value Occasional Customers
12893,2,Clean & Green
12895,0,Regular Cutomers
12898,4,Promotion Lovers
12899,4,Promotion Lovers
12902,0,Regular Cutomers
12903,0,Regular Cutomers
12904,4,Promotion Lovers
12905,6,High-Value Customers
12906,4,Promotion Lovers
12907,4,Promotion Lovers
12908,5,Low-Value Occasional Customers
12912,3,Senior Karens
12914,8,Young Karens
12915,6,High-Value Customers
12916,6,High-Value Customers
12917,1,Gamers
12918,1,Gamers
12919,7,Large Families
12920,4,Promotion Lovers
12921,4,Promotion Lovers
12924,8,Young Karens
12925,2,Clean & Green
12926,0,Regular Cutomers
12927,0,Regular Cutomers
12928,5,Low-Value Occasional Customers
12930,1,Gamers
12931,5,Low-Value Occasional Customers
12932,7,Large Families
12934,6,High-Value Customers
12935,7,Large Families
12936,3,Senior Karens
12938,5,Low-Value Occasional Customers
12940,7,Large Families
12941,8,Young Karens
12943,3,Senior Karens
12944,1,Gamers
12945,0,Regular Cutomers
12946,0,Regular Cutomers
12947,0,Regular Cutomers
12948,8,Young Karens
12949,0,Regular Cutomers
12950,7,Large Families
12951,4,Promotion Lovers
12952,7,Large Families
12954,6,High-Value Customers
12955,4,Promotion Lovers
12956,6,High-Value Customers
12957,1,Gamers
12959,7,Large Families
12960,8,Young Karens
12961,0,Regular Cutomers
12962,4,Promotion Lovers
12964,1,Gamers
12965,8,Young Karens
12966,6,High-Value Customers
12967,6,High-Value Customers
12968,1,Gamers
12969,4,Promotion Lovers
12970,0,Regular Cutomers
12971,2,Clean & Green
12972,6,High-Value Customers
12973,0,Regular Cutomers
12974,4,Promotion Lovers
12976,7,Large Families
12977,0,Regular Cutomers
12982,5,Low-Value Occasional Customers
12983,8,Young Karens
12984,0,Regular Cutomers
12985,7,Large Families
12987,1,Gamers
12989,6,High-Value Customers
12990,7,Large Families
12991,0,Regular Cutomers
12992,7,Large Families
12993,1,Gamers
12994,0,Regular Cutomers
12995,1,Gamers
12997,0,Regular Cutomers
12998,0,Regular Cutomers
12999,4,Promotion Lovers
13000,7,Large Families
13001,5,Low-Value Occasional Customers
13002,8,Young Karens
13003,4,Promotion Lovers
13004,0,Regular Cutomers
13005,7,Large Families
13006,4,Promotion Lovers
13007,1,Gamers
13008,1,Gamers
13010,0,Regular Cutomers
13011,5,Low-Value Occasional Customers
13012,6,High-Value Customers
13014,5,Low-Value Occasional Customers
13017,7,Large Families
13018,5,Low-Value Occasional Customers
13020,0,Regular Cutomers
13022,7,Large Families
13023,2,Clean & Green
13025,2,Clean & Green
13026,0,Regular Cutomers
13027,4,Promotion Lovers
13028,4,Promotion Lovers
13029,5,Low-Value Occasional Customers
13030,4,Promotion Lovers
13032,0,Regular Cutomers
13033,2,Clean & Green
13034,5,Low-Value Occasional Customers
13036,8,Young Karens
13037,6,High-Value Customers
13038,5,Low-Value Occasional Customers
13040,4,Promotion Lovers
13041,5,Low-Value Occasional Customers
13042,3,Senior Karens
13043,7,Large Families
13044,4,Promotion Lovers
13045,2,Clean & Green
13046,0,Regular Cutomers
13047,4,Promotion Lovers
13048,7,Large Families
13049,5,Low-Value Occasional Customers
13051,8,Young Karens
13052,3,Senior Karens
13054,8,Young Karens
13055,0,Regular Cutomers
13057,0,Regular Cutomers
13058,2,Clean & Green
13059,2,Clean & Green
13060,0,Regular Cutomers
13061,8,Young Karens
13062,3,Senior Karens
13063,8,Young Karens
13064,5,Low-Value Occasional Customers
13065,4,Promotion Lovers
13066,0,Regular Cutomers
13067,4,Promotion Lovers
13068,2,Clean & Green
13069,0,Regular Cutomers
13070,1,Gamers
13071,1,Gamers
13072,3,Senior Karens
13073,0,Regular Cutomers
13074,5,Low-Value Occasional Customers
13075,6,High-Value Customers
13076,5,Low-Value Occasional Customers
13077,4,Promotion Lovers
13078,4,Promotion Lovers
13079,0,Regular Cutomers
13080,8,Young Karens
13081,4,Promotion Lovers
13082,4,Promotion Lovers
13083,0,Regular Cutomers
13084,6,High-Value Customers
13085,7,Large Families
13086,0,Regular Cutomers
13087,0,Regular Cutomers
13089,5,Low-Value Occasional Customers
13090,0,Regular Cutomers
13091,3,Senior Karens
13093,0,Regular Cutomers
13094,0,Regular Cutomers
13095,1,Gamers
13096,1,Gamers
13097,0,Regular Cutomers
13098,5,Low-Value Occasional Customers
13100,0,Regular Cutomers
13101,1,Gamers
13102,0,Regular Cutomers
13103,4,Promotion Lovers
13104,4,Promotion Lovers
13105,6,High-Value Customers
13106,4,Promotion Lovers
13107,8,Young Karens
13108,2,Clean & Green
13109,0,Regular Cutomers
13110,4,Promotion Lovers
13111,0,Regular Cutomers
13112,7,Large Families
13114,6,High-Value Customers
13115,4,Promotion Lovers
13116,7,Large Families
13117,6,High-Value Customers
13118,2,Clean & Green
13119,0,Regular Cutomers
13120,0,Regular Cutomers
13122,3,Senior Karens
13123,8,Young Karens
13124,4,Promotion Lovers
13125,4,Promotion Lovers
13126,1,Gamers
13127,0,Regular Cutomers
13128,7,Large Families
13129,1,Gamers
13130,7,Large Families
13131,7,Large Families
13132,0,Regular Cutomers
13133,0,Regular Cutomers
13134,7,Large Families
13135,5,Low-Value Occasional Customers
13136,6,High-Value Customers
13137,7,Large Families
13138,0,Regular Cutomers
13139,0,Regular Cutomers
13140,2,Clean & Green
13141,0,Regular Cutomers
13143,0,Regular Cutomers
13144,0,Regular Cutomers
13145,8,Young Karens
13146,5,Low-Value Occasional Customers
13147,7,Large Families
13149,2,Clean & Green
13150,6,High-Value Customers
13151,5,Low-Value Occasional Customers
13152,5,Low-Value Occasional Customers
13153,1,Gamers
13154,0,Regular Cutomers
13156,4,Promotion Lovers
13157,2,Clean & Green
13158,4,Promotion Lovers
13159,6,High-Value Customers
13161,2,Clean & Green
13162,7,Large Families
13163,6,High-Value Customers
13165,8,Young Karens
13166,5,Low-Value Occasional Customers
13167,1,Gamers
13168,0,Regular Cutomers
13169,4,Promotion Lovers
13172,5,Low-Value Occasional Customers
13173,0,Regular Cutomers
13174,5,Low-Value Occasional Customers
13175,4,Promotion Lovers
13176,2,Clean & Green
13177,1,Gamers
13178,5,Low-Value Occasional Customers
13180,4,Promotion Lovers
13181,0,Regular Cutomers
13183,0,Regular Cutomers
13184,8,Young Karens
13185,2,Clean & Green
13186,6,High-Value Customers
13187,5,Low-Value Occasional Customers
13188,4,Promotion Lovers
13189,4,Promotion Lovers
13190,0,Regular Cutomers
13191,4,Promotion Lovers
13192,0,Regular Cutomers
13194,4,Promotion Lovers
13195,7,Large Families
13196,7,Large Families
13197,0,Regular Cutomers
13198,1,Gamers
13199,1,Gamers
13201,4,Promotion Lovers
13202,5,Low-Value Occasional Customers
13203,4,Promotion Lovers
13204,2,Clean & Green
13205,8,Young Karens
13208,7,Large Families
13209,2,Clean & Green
13210,4,Promotion Lovers
13211,1,Gamers
13212,7,Large Families
13213,4,Promotion Lovers
13214,2,Clean & Green
13215,1,Gamers
13217,5,Low-Value Occasional Customers
13219,0,Regular Cutomers
13220,5,Low-Value Occasional Customers
13222,8,Young Karens
13224,6,High-Value Customers
13225,5,Low-Value Occasional Customers
13226,6,High-Value Customers
13227,7,Large Families
13229,8,Young Karens
13230,4,Promotion Lovers
13231,8,Young Karens
13232,5,Low-Value Occasional Customers
13233,7,Large Families
13234,5,Low-Value Occasional Customers
13235,5,Low-Value Occasional Customers
13236,7,Large Families
13239,0,Regular Cutomers
13240,8,Young Karens
13241,0,Regular Cutomers
13242,7,Large Families
13244,0,Regular Cutomers
13245,5,Low-Value Occasional Customers
13246,2,Clean & Green
13247,0,Regular Cutomers
13248,6,High-Value Customers
13249,0,Regular Cutomers
13250,8,Young Karens
13252,7,Large Families
13253,2,Clean & Green
13254,6,High-Value Customers
13255,1,Gamers
13256,6,High-Value Customers
13257,5,Low-Value Occasional Customers
13258,4,Promotion Lovers
13259,5,Low-Value Occasional Customers
13260,0,Regular Cutomers
13262,0,Regular Cutomers
13263,2,Clean & Green
13264,5,Low-Value Occasional Customers
13265,2,Clean & Green
13266,8,Young Karens
13268,2,Clean & Green
13269,2,Clean & Green
13270,0,Regular Cutomers
13271,4,Promotion Lovers
13272,4,Promotion Lovers
13273,5,Low-Value Occasional Customers
13274,3,Senior Karens
13276,2,Clean & Green
13277,4,Promotion Lovers
13279,1,Gamers
13280,0,Regular Cutomers
13283,5,Low-Value Occasional Customers
13284,3,Senior Karens
13285,8,Young Karens
13286,7,Large Families
13287,3,Senior Karens
13288,0,Regular Cutomers
13289,4,Promotion Lovers
13290,4,Promotion Lovers
13292,5,Low-Value Occasional Customers
13293,4,Promotion Lovers
13294,0,Regular Cutomers
13295,4,Promotion Lovers
13296,1,Gamers
13297,4,Promotion Lovers
13298,0,Regular Cutomers
13299,0,Regular Cutomers
13300,0,Regular Cutomers
13301,0,Regular Cutomers
13302,7,Large Families
13303,3,Senior Karens
13304,4,Promotion Lovers
13305,7,Large Families
13307,0,Regular Cutomers
13308,0,Regular Cutomers
13309,5,Low-Value Occasional Customers
13310,6,High-Value Customers
13313,5,Low-Value Occasional Customers
13314,5,Low-Value Occasional Customers
13315,8,Young Karens
13316,5,Low-Value Occasional Customers
13318,5,Low-Value Occasional Customers
13320,2,Clean & Green
13321,4,Promotion Lovers
13323,1,Gamers
13324,7,Large Families
13325,0,Regular Cutomers
13326,0,Regular Cutomers
13327,5,Low-Value Occasional Customers
13328,0,Regular Cutomers
13329,1,Gamers
13330,5,Low-Value Occasional Customers
13332,2,Clean & Green
13333,5,Low-Value Occasional Customers
13334,0,Regular Cutomers
13335,7,Large Families
13336,0,Regular Cutomers
13337,5,Low-Value Occasional Customers
13338,5,Low-Value Occasional Customers
13340,1,Gamers
13341,1,Gamers
13342,4,Promotion Lovers
13343,6,High-Value Customers
13344,5,Low-Value Occasional Customers
13346,4,Promotion Lovers
13347,4,Promotion Lovers
13348,4,Promotion Lovers
13349,4,Promotion Lovers
13350,6,High-Value Customers
13352,0,Regular Cutomers
13353,4,Promotion Lovers
13354,7,Large Families
13357,5,Low-Value Occasional Customers
13358,4,Promotion Lovers
13360,5,Low-Value Occasional Customers
13361,0,Regular Cutomers
13362,7,Large Families
13364,1,Gamers
13365,6,High-Value Customers
13366,2,Clean & Green
13367,5,Low-Value Occasional Customers
13368,3,Senior Karens
13369,2,Clean & Green
13370,1,Gamers
13371,1,Gamers
13372,0,Regular Cutomers
13373,5,Low-Value Occasional Customers
13374,5,Low-Value Occasional Customers
13375,0,Regular Cutomers
13377,1,Gamers
13378,0,Regular Cutomers
13379,2,Clean & Green
13380,0,Regular Cutomers
13381,1,Gamers
13384,4,Promotion Lovers
13385,4,Promotion Lovers
13386,0,Regular Cutomers
13387,2,Clean & Green
13388,2,Clean & Green
13389,7,Large Families
13390,8,Young Karens
13391,0,Regular Cutomers
13392,4,Promotion Lovers
13393,0,Regular Cutomers
13394,8,Young Karens
13395,4,Promotion Lovers
13396,8,Young Karens
13397,0,Regular Cutomers
13398,4,Promotion Lovers
13399,1,Gamers
13401,1,Gamers
13403,0,Regular Cutomers
13404,2,Clean & Green
