customer_id,cluster_kmeans_lifetime,cluster_name
10219,7,Meetfish
10220,0,Green screen
10221,6,Clean and green
10222,6,Clean and green
10223,1,Promotion seeker
10224,0,Green screen
10226,0,Green screen
10227,4,Karens junior
10228,0,Green screen
10229,7,Meetfish
10231,8,
10232,2,Karens
10233,4,Karens junior
10234,4,Karens junior
10235,5,Large Families
10236,6,Clean and green
10237,6,Clean and green
10239,1,Promotion seeker
10240,5,Large Families
10242,3,Average customer
10243,3,Average customer
10246,6,Clean and green
10249,0,Green screen
10250,3,Average customer
10251,0,Green screen
10253,4,Karens junior
10254,4,Karens junior
10255,8,
10256,6,Clean and green
10257,1,Promotion seeker
10258,0,Green screen
10260,0,Green screen
10261,7,Meetfish
10262,5,Large Families
10263,0,Green screen
10264,6,Clean and green
10265,6,Clean and green
10266,6,Clean and green
10267,4,Karens junior
10268,6,Clean and green
10269,4,Karens junior
10270,1,Promotion seeker
10271,0,Green screen
10273,1,Promotion seeker
10274,6,Clean and green
10275,0,Green screen
10276,1,Promotion seeker
10277,0,Green screen
10278,0,Green screen
10279,2,Karens
10280,6,Clean and green
10281,0,Green screen
10283,2,Karens
10284,4,Karens junior
10285,0,Green screen
10286,0,Green screen
10287,8,
10288,6,Clean and green
10289,2,Karens
10290,6,Clean and green
10291,2,Karens
10292,2,Karens
10293,5,Large Families
10294,4,Karens junior
10295,3,Average customer
10296,7,Meetfish
10297,0,Green screen
10300,5,Large Families
10301,1,Promotion seeker
10302,0,Green screen
10303,6,Clean and green
10304,5,Large Families
10305,6,Clean and green
10306,0,Green screen
10307,7,Meetfish
10308,7,Meetfish
10309,7,Meetfish
10310,1,Promotion seeker
10311,6,Clean and green
10312,2,Karens
10314,7,Meetfish
10315,6,Clean and green
10316,5,Large Families
10317,3,Average customer
10318,5,Large Families
10319,4,Karens junior
10320,3,Average customer
10321,7,Meetfish
10322,8,
10323,7,Meetfish
10324,4,Karens junior
10325,7,Meetfish
10326,8,
10327,0,Green screen
10328,3,Average customer
10329,7,Meetfish
10330,6,Clean and green
10331,7,Meetfish
10332,0,Green screen
10333,3,Average customer
10334,0,Green screen
10335,7,Meetfish
10336,7,Meetfish
10337,4,Karens junior
10339,0,Green screen
10340,1,Promotion seeker
10341,7,Meetfish
10342,5,Large Families
10343,2,Karens
10344,0,Green screen
10345,1,Promotion seeker
10346,7,Meetfish
10347,3,Average customer
10348,5,Large Families
10351,0,Green screen
10353,8,
10354,0,Green screen
10355,1,Promotion seeker
10357,8,
10358,7,Meetfish
10360,0,Green screen
10361,0,Green screen
10362,4,Karens junior
10364,5,Large Families
10366,0,Green screen
10367,0,Green screen
10368,4,Karens junior
10369,4,Karens junior
10370,4,Karens junior
10371,1,Promotion seeker
10372,3,Average customer
10373,7,Meetfish
10374,5,Large Families
10377,4,Karens junior
10379,1,Promotion seeker
10382,2,Karens
10384,1,Promotion seeker
10386,6,Clean and green
10387,4,Karens junior
10388,6,Clean and green
10389,3,Average customer
10390,6,Clean and green
10391,4,Karens junior
10392,2,Karens
10393,7,Meetfish
10394,6,Clean and green
10395,7,Meetfish
10396,8,
10397,5,Large Families
10398,6,Clean and green
10399,7,Meetfish
10400,0,Green screen
10401,3,Average customer
10402,5,Large Families
10403,4,Karens junior
10404,4,Karens junior
10405,4,Karens junior
10406,0,Green screen
10407,2,Karens
10408,4,Karens junior
10409,4,Karens junior
10410,1,Promotion seeker
10411,8,
10412,0,Green screen
10413,6,Clean and green
10414,4,Karens junior
10415,5,Large Families
10416,7,Meetfish
10417,7,Meetfish
10418,6,Clean and green
10419,6,Clean and green
10420,0,Green screen
10421,0,Green screen
10424,3,Average customer
10425,5,Large Families
10426,0,Green screen
10428,3,Average customer
10429,0,Green screen
10430,0,Green screen
10431,2,Karens
10433,0,Green screen
10434,4,Karens junior
10435,1,Promotion seeker
10436,6,Clean and green
10437,6,Clean and green
10438,0,Green screen
10439,7,Meetfish
10440,3,Average customer
10443,7,Meetfish
10444,0,Green screen
10445,7,Meetfish
10446,2,Karens
10447,4,Karens junior
10448,3,Average customer
10449,3,Average customer
10453,7,Meetfish
10454,0,Green screen
10455,0,Green screen
10456,0,Green screen
10457,4,Karens junior
10459,5,Large Families
10460,7,Meetfish
10461,1,Promotion seeker
10462,2,Karens
10463,2,Karens
10464,0,Green screen
10465,3,Average customer
10466,0,Green screen
10467,0,Green screen
10469,0,Green screen
10470,8,
10471,1,Promotion seeker
10472,3,Average customer
10473,0,Green screen
10474,3,Average customer
10476,5,Large Families
10477,7,Meetfish
10478,4,Karens junior
10479,1,Promotion seeker
10480,1,Promotion seeker
10481,1,Promotion seeker
10483,6,Clean and green
10484,3,Average customer
10485,6,Clean and green
10486,1,Promotion seeker
10488,4,Karens junior
10489,3,Average customer
10490,6,Clean and green
10491,5,Large Families
10492,1,Promotion seeker
10493,5,Large Families
10494,7,Meetfish
10497,5,Large Families
10498,6,Clean and green
10499,5,Large Families
10500,4,Karens junior
10501,8,
10502,3,Average customer
10503,5,Large Families
10504,7,Meetfish
10506,7,Meetfish
10507,5,Large Families
10508,1,Promotion seeker
10511,1,Promotion seeker
10512,7,Meetfish
10513,4,Karens junior
10515,7,Meetfish
10518,7,Meetfish
10519,4,Karens junior
10520,4,Karens junior
10521,4,Karens junior
10522,3,Average customer
10524,2,Karens
10525,0,Green screen
10526,7,Meetfish
10527,0,Green screen
10528,0,Green screen
10529,8,
10530,1,Promotion seeker
10533,6,Clean and green
10534,2,Karens
10536,8,
10537,6,Clean and green
10538,6,Clean and green
10540,1,Promotion seeker
10541,2,Karens
10542,7,Meetfish
10544,0,Green screen
10545,0,Green screen
10546,0,Green screen
10547,1,Promotion seeker
10548,6,Clean and green
10549,4,Karens junior
10550,6,Clean and green
10551,2,Karens
10552,4,Karens junior
10553,1,Promotion seeker
10554,2,Karens
10555,5,Large Families
10556,0,Green screen
10557,5,Large Families
10559,7,Meetfish
10562,3,Average customer
10563,5,Large Families
10564,1,Promotion seeker
10565,0,Green screen
10567,0,Green screen
10568,2,Karens
10569,0,Green screen
10570,0,Green screen
10571,0,Green screen
10572,5,Large Families
10573,4,Karens junior
10574,6,Clean and green
10575,6,Clean and green
10576,3,Average customer
10577,7,Meetfish
10578,4,Karens junior
10579,7,Meetfish
10580,7,Meetfish
10582,4,Karens junior
10584,7,Meetfish
10585,1,Promotion seeker
10586,1,Promotion seeker
10587,5,Large Families
10589,3,Average customer
10590,7,Meetfish
10591,8,
10592,6,Clean and green
10593,7,Meetfish
10594,7,Meetfish
10596,4,Karens junior
10597,0,Green screen
10598,1,Promotion seeker
10601,5,Large Families
10603,4,Karens junior
10604,4,Karens junior
10606,7,Meetfish
10607,1,Promotion seeker
10609,0,Green screen
10610,8,
10611,4,Karens junior
10612,0,Green screen
10613,0,Green screen
10614,6,Clean and green
10616,6,Clean and green
10618,0,Green screen
10619,0,Green screen
10620,2,Karens
10621,2,Karens
10622,4,Karens junior
10625,0,Green screen
10628,7,Meetfish
10629,1,Promotion seeker
10630,7,Meetfish
10631,0,Green screen
10632,0,Green screen
10633,0,Green screen
10634,7,Meetfish
10635,5,Large Families
10638,4,Karens junior
10639,6,Clean and green
10641,6,Clean and green
10642,4,Karens junior
10643,4,Karens junior
10644,4,Karens junior
10645,2,Karens
10647,0,Green screen
10648,4,Karens junior
10649,1,Promotion seeker
10650,2,Karens
10651,1,Promotion seeker
10652,6,Clean and green
10653,0,Green screen
10654,1,Promotion seeker
10655,2,Karens
10656,7,Meetfish
10657,0,Green screen
10659,4,Karens junior
10662,1,Promotion seeker
10663,0,Green screen
10664,4,Karens junior
10665,8,
10667,4,Karens junior
10668,3,Average customer
10669,5,Large Families
10670,4,Karens junior
10671,5,Large Families
10672,3,Average customer
10673,1,Promotion seeker
10674,4,Karens junior
10675,0,Green screen
10676,1,Promotion seeker
10677,1,Promotion seeker
10678,6,Clean and green
10680,4,Karens junior
10681,4,Karens junior
10682,3,Average customer
10683,0,Green screen
10685,4,Karens junior
10686,5,Large Families
10687,0,Green screen
10690,4,Karens junior
10691,0,Green screen
10693,4,Karens junior
10694,4,Karens junior
10695,3,Average customer
10696,3,Average customer
10697,0,Green screen
10698,3,Average customer
10699,4,Karens junior
10700,5,Large Families
10701,6,Clean and green
10702,0,Green screen
10703,4,Karens junior
10704,1,Promotion seeker
10706,3,Average customer
10707,0,Green screen
10708,0,Green screen
10709,5,Large Families
10711,0,Green screen
10712,3,Average customer
10713,4,Karens junior
10714,5,Large Families
10715,6,Clean and green
10716,2,Karens
10717,0,Green screen
10718,7,Meetfish
10719,7,Meetfish
10720,1,Promotion seeker
10721,0,Green screen
10722,4,Karens junior
10724,7,Meetfish
10725,4,Karens junior
10726,2,Karens
10728,7,Meetfish
10729,5,Large Families
10730,0,Green screen
10731,4,Karens junior
10732,8,
10733,7,Meetfish
10734,6,Clean and green
10735,2,Karens
10736,8,
10737,1,Promotion seeker
10738,0,Green screen
10739,4,Karens junior
10740,7,Meetfish
10741,8,
10742,0,Green screen
10743,0,Green screen
10744,6,Clean and green
10746,4,Karens junior
10747,4,Karens junior
10748,4,Karens junior
10749,0,Green screen
10750,4,Karens junior
10751,0,Green screen
10752,7,Meetfish
10754,3,Average customer
10755,0,Green screen
10756,5,Large Families
10757,1,Promotion seeker
10758,3,Average customer
10761,8,
10762,4,Karens junior
10763,7,Meetfish
10764,1,Promotion seeker
10765,7,Meetfish
10766,0,Green screen
10768,2,Karens
10769,6,Clean and green
10770,7,Meetfish
10771,0,Green screen
10772,0,Green screen
10773,6,Clean and green
10774,5,Large Families
10776,1,Promotion seeker
10777,4,Karens junior
10778,0,Green screen
10779,3,Average customer
10781,2,Karens
10782,1,Promotion seeker
10784,5,Large Families
10785,5,Large Families
10786,7,Meetfish
10787,4,Karens junior
10788,2,Karens
10790,3,Average customer
10791,3,Average customer
10792,5,Large Families
10793,4,Karens junior
10794,5,Large Families
10795,3,Average customer
10796,1,Promotion seeker
10798,6,Clean and green
10799,0,Green screen
10800,0,Green screen
10802,8,
10803,1,Promotion seeker
10804,7,Meetfish
10805,4,Karens junior
10806,4,Karens junior
10807,4,Karens junior
10808,0,Green screen
10809,0,Green screen
10810,4,Karens junior
10811,7,Meetfish
10812,6,Clean and green
10813,4,Karens junior
10814,5,Large Families
10815,2,Karens
10816,2,Karens
10817,7,Meetfish
10819,0,Green screen
10821,2,Karens
10822,4,Karens junior
10823,0,Green screen
10825,3,Average customer
10826,6,Clean and green
10827,0,Green screen
10828,7,Meetfish
10829,7,Meetfish
10830,2,Karens
10831,0,Green screen
10832,2,Karens
10834,2,Karens
10835,1,Promotion seeker
10837,0,Green screen
10838,0,Green screen
10839,0,Green screen
10840,3,Average customer
10841,5,Large Families
10842,1,Promotion seeker
10843,2,Karens
10844,2,Karens
10845,0,Green screen
10846,7,Meetfish
10847,1,Promotion seeker
10848,3,Average customer
10849,6,Clean and green
10850,0,Green screen
10851,4,Karens junior
10852,0,Green screen
10853,5,Large Families
10854,0,Green screen
10857,3,Average customer
10858,4,Karens junior
10860,1,Promotion seeker
10861,3,Average customer
10863,7,Meetfish
10864,7,Meetfish
10867,7,Meetfish
10868,4,Karens junior
10871,7,Meetfish
10872,1,Promotion seeker
10873,0,Green screen
10874,2,Karens
10875,5,Large Families
10876,3,Average customer
10877,7,Meetfish
10879,7,Meetfish
10881,4,Karens junior
10882,3,Average customer
10883,1,Promotion seeker
10884,4,Karens junior
10885,5,Large Families
10886,6,Clean and green
10887,7,Meetfish
10888,3,Average customer
10889,0,Green screen
10890,7,Meetfish
10891,8,
10892,6,Clean and green
10893,1,Promotion seeker
10894,4,Karens junior
10895,1,Promotion seeker
10896,4,Karens junior
10897,2,Karens
10898,4,Karens junior
10899,5,Large Families
10900,0,Green screen
10901,7,Meetfish
10902,4,Karens junior
10903,4,Karens junior
10904,4,Karens junior
10905,2,Karens
10906,4,Karens junior
10907,1,Promotion seeker
10908,0,Green screen
10910,6,Clean and green
10912,6,Clean and green
10913,3,Average customer
10914,5,Large Families
10915,8,
10916,2,Karens
10917,5,Large Families
10918,5,Large Families
10920,3,Average customer
10921,4,Karens junior
10922,2,Karens
10925,4,Karens junior
10927,0,Green screen
10928,4,Karens junior
10929,6,Clean and green
10931,0,Green screen
10932,4,Karens junior
10933,0,Green screen
10934,6,Clean and green
10935,5,Large Families
10937,4,Karens junior
10939,7,Meetfish
10941,1,Promotion seeker
10942,2,Karens
10943,2,Karens
10944,7,Meetfish
10945,3,Average customer
10946,3,Average customer
10947,5,Large Families
10948,2,Karens
10949,2,Karens
10950,2,Karens
10951,1,Promotion seeker
10952,1,Promotion seeker
10953,1,Promotion seeker
10954,0,Green screen
10955,0,Green screen
10956,2,Karens
10957,5,Large Families
10958,3,Average customer
10959,0,Green screen
10960,2,Karens
10961,7,Meetfish
10962,0,Green screen
10963,0,Green screen
10964,8,
10965,7,Meetfish
10966,4,Karens junior
10967,0,Green screen
10968,3,Average customer
10970,1,Promotion seeker
10971,1,Promotion seeker
10972,4,Karens junior
10973,5,Large Families
10974,4,Karens junior
10975,0,Green screen
10976,5,Large Families
10977,5,Large Families
10979,2,Karens
10980,0,Green screen
10981,7,Meetfish
10982,7,Meetfish
10984,0,Green screen
10985,0,Green screen
10986,3,Average customer
10987,5,Large Families
10988,0,Green screen
10989,5,Large Families
10990,3,Average customer
10991,5,Large Families
10992,4,Karens junior
10994,3,Average customer
10995,3,Average customer
10997,6,Clean and green
10998,8,
10999,5,Large Families
11001,5,Large Families
11002,7,Meetfish
11003,7,Meetfish
11004,6,Clean and green
11005,4,Karens junior
11006,1,Promotion seeker
11007,0,Green screen
11008,1,Promotion seeker
11009,7,Meetfish
11010,8,
11011,4,Karens junior
11012,8,
11014,0,Green screen
11016,0,Green screen
11017,1,Promotion seeker
11018,1,Promotion seeker
11019,5,Large Families
11021,4,Karens junior
11022,2,Karens
11023,2,Karens
11024,3,Average customer
11025,1,Promotion seeker
11026,6,Clean and green
11027,2,Karens
11028,3,Average customer
11029,4,Karens junior
11030,3,Average customer
11031,6,Clean and green
11032,4,Karens junior
11033,7,Meetfish
11035,3,Average customer
11036,0,Green screen
11037,3,Average customer
11038,4,Karens junior
11039,3,Average customer
11040,2,Karens
11042,4,Karens junior
11043,3,Average customer
11044,8,
11045,3,Average customer
11046,4,Karens junior
11047,8,
11048,5,Large Families
11049,5,Large Families
11050,4,Karens junior
11052,5,Large Families
11053,5,Large Families
11054,1,Promotion seeker
11055,4,Karens junior
11057,0,Green screen
11058,6,Clean and green
11059,1,Promotion seeker
11060,4,Karens junior
11062,0,Green screen
11063,0,Green screen
11064,7,Meetfish
11065,7,Meetfish
11067,7,Meetfish
11068,6,Clean and green
11069,0,Green screen
11070,0,Green screen
11071,2,Karens
11072,2,Karens
11073,2,Karens
11074,4,Karens junior
11075,2,Karens
11076,5,Large Families
11077,0,Green screen
11079,4,Karens junior
11081,7,Meetfish
11082,7,Meetfish
11083,0,Green screen
11084,1,Promotion seeker
11085,2,Karens
11086,2,Karens
11087,7,Meetfish
11088,2,Karens
11089,3,Average customer
11090,0,Green screen
11091,0,Green screen
11092,0,Green screen
11095,0,Green screen
11096,3,Average customer
11097,6,Clean and green
11098,3,Average customer
11099,3,Average customer
11101,4,Karens junior
11102,8,
11104,0,Green screen
11105,8,
11106,5,Large Families
11108,3,Average customer
11109,0,Green screen
11110,3,Average customer
11111,4,Karens junior
11112,7,Meetfish
11113,6,Clean and green
11115,0,Green screen
11116,4,Karens junior
11117,4,Karens junior
11118,6,Clean and green
11119,6,Clean and green
11120,4,Karens junior
11121,3,Average customer
11122,0,Green screen
11123,7,Meetfish
11124,4,Karens junior
11125,4,Karens junior
11126,1,Promotion seeker
11127,3,Average customer
11128,4,Karens junior
11129,2,Karens
11130,2,Karens
11131,3,Average customer
11132,1,Promotion seeker
11133,1,Promotion seeker
11135,7,Meetfish
11136,5,Large Families
11139,7,Meetfish
11140,6,Clean and green
11141,8,
11143,7,Meetfish
11145,3,Average customer
11146,4,Karens junior
11147,6,Clean and green
11148,4,Karens junior
11149,0,Green screen
11150,6,Clean and green
11151,5,Large Families
11152,7,Meetfish
11153,0,Green screen
11154,1,Promotion seeker
11155,2,Karens
11156,4,Karens junior
11157,2,Karens
11158,4,Karens junior
11159,1,Promotion seeker
11160,3,Average customer
11162,7,Meetfish
11163,1,Promotion seeker
11164,2,Karens
11166,7,Meetfish
11167,3,Average customer
11168,7,Meetfish
11169,6,Clean and green
11170,2,Karens
11171,5,Large Families
11172,7,Meetfish
11173,6,Clean and green
11174,5,Large Families
11175,6,Clean and green
11177,6,Clean and green
11178,8,
11179,1,Promotion seeker
11180,0,Green screen
11181,2,Karens
11182,2,Karens
11183,4,Karens junior
11184,7,Meetfish
11185,5,Large Families
11186,5,Large Families
11187,5,Large Families
11189,3,Average customer
11190,2,Karens
11191,4,Karens junior
11192,0,Green screen
11193,4,Karens junior
11194,3,Average customer
11195,4,Karens junior
11197,7,Meetfish
11198,3,Average customer
11199,5,Large Families
11200,3,Average customer
11201,6,Clean and green
11202,5,Large Families
11203,1,Promotion seeker
11204,4,Karens junior
11205,3,Average customer
11206,4,Karens junior
11207,7,Meetfish
11208,4,Karens junior
11209,2,Karens
11210,2,Karens
11211,6,Clean and green
11212,3,Average customer
11213,0,Green screen
11214,4,Karens junior
11215,4,Karens junior
11216,1,Promotion seeker
11217,3,Average customer
11218,4,Karens junior
11219,4,Karens junior
11220,1,Promotion seeker
11221,0,Green screen
11222,5,Large Families
11223,0,Green screen
11224,7,Meetfish
11225,3,Average customer
11226,1,Promotion seeker
11229,0,Green screen
11230,1,Promotion seeker
11231,4,Karens junior
11232,5,Large Families
11233,0,Green screen
11234,8,
11235,6,Clean and green
11236,7,Meetfish
11237,3,Average customer
11238,8,
11239,2,Karens
11241,0,Green screen
11242,0,Green screen
11243,4,Karens junior
11244,6,Clean and green
11245,2,Karens
11247,7,Meetfish
11248,0,Green screen
11249,3,Average customer
11251,2,Karens
11252,0,Green screen
11253,6,Clean and green
11254,0,Green screen
11255,5,Large Families
11256,2,Karens
11258,0,Green screen
